participant,source,cs,is_filler,word,group,contexts
67c30788-401b-40ef-a8af-6970a4486f93,toloka_selected,24,False,беззаботный,proximal_distal_meton,155 158 159
0515f4de-1550-4b4f-aabb-e7c7583a7ac1,toloka_selected,13,False,сонный,distal_meton,88 90 94
0515f4de-1550-4b4f-aabb-e7c7583a7ac1,toloka_selected,13,False,сонный,distal_meton,89 93
0515f4de-1550-4b4f-aabb-e7c7583a7ac1,toloka_selected,13,False,сонный,distal_meton,91 92
0515f4de-1550-4b4f-aabb-e7c7583a7ac1,toloka_selected,39,False,ленивый,proximal_proximal_meton,266 268 270 272 273
0515f4de-1550-4b4f-aabb-e7c7583a7ac1,toloka_selected,39,False,ленивый,proximal_proximal_meton,267 269 271
67c30788-401b-40ef-a8af-6970a4486f93,toloka_selected,6,False,строгий,proximal_meton,41 44
67c30788-401b-40ef-a8af-6970a4486f93,toloka_selected,6,False,строгий,proximal_meton,40 39
67c30788-401b-40ef-a8af-6970a4486f93,toloka_selected,6,False,строгий,proximal_meton,42 43
0515f4de-1550-4b4f-aabb-e7c7583a7ac1,toloka_selected,7,False,умный,proximal_meton,49 50 46
0515f4de-1550-4b4f-aabb-e7c7583a7ac1,toloka_selected,7,False,умный,proximal_meton,48 47
0515f4de-1550-4b4f-aabb-e7c7583a7ac1,toloka_selected,7,False,умный,proximal_meton,51 52 45
67c30788-401b-40ef-a8af-6970a4486f93,toloka_selected,12,False,железный,proximal_meton,80 85 86
67c30788-401b-40ef-a8af-6970a4486f93,toloka_selected,12,False,железный,proximal_meton,83 84
67c30788-401b-40ef-a8af-6970a4486f93,toloka_selected,12,False,железный,proximal_meton,81 82 87
0515f4de-1550-4b4f-aabb-e7c7583a7ac1,toloka_selected,26,False,нервный,proximal_distal_meton,168 172 173
0515f4de-1550-4b4f-aabb-e7c7583a7ac1,toloka_selected,26,False,нервный,proximal_distal_meton,170 167
0515f4de-1550-4b4f-aabb-e7c7583a7ac1,toloka_selected,26,False,нервный,proximal_distal_meton,169 171 174
0515f4de-1550-4b4f-aabb-e7c7583a7ac1,toloka_selected,21,False,свинцовый,distal_meton,138 135
0515f4de-1550-4b4f-aabb-e7c7583a7ac1,toloka_selected,21,False,свинцовый,distal_meton,137
0515f4de-1550-4b4f-aabb-e7c7583a7ac1,toloka_selected,21,False,свинцовый,distal_meton,136 134
67c30788-401b-40ef-a8af-6970a4486f93,toloka_selected,41,False,уверенный,proximal_proximal_meton,281 282 285 286 287
67c30788-401b-40ef-a8af-6970a4486f93,toloka_selected,41,False,уверенный,proximal_proximal_meton,283 284
0515f4de-1550-4b4f-aabb-e7c7583a7ac1,toloka_selected,29,False,унылый,proximal_distal_meton,192 190 191
0515f4de-1550-4b4f-aabb-e7c7583a7ac1,toloka_selected,29,False,унылый,proximal_distal_meton,196 198
0515f4de-1550-4b4f-aabb-e7c7583a7ac1,toloka_selected,29,False,унылый,proximal_distal_meton,193 194 195 197
f69fc9ef-172d-4973-96c7-29665e51e84d,toloka_selected,26,False,нервный,proximal_distal_meton,169 171 173 174
f69fc9ef-172d-4973-96c7-29665e51e84d,toloka_selected,26,False,нервный,proximal_distal_meton,168 170 172 167
f69fc9ef-172d-4973-96c7-29665e51e84d,toloka_selected,3,False,крикливый,proximal_meton,20 23
f69fc9ef-172d-4973-96c7-29665e51e84d,toloka_selected,3,False,крикливый,proximal_meton,18 19 21 22 24
f69fc9ef-172d-4973-96c7-29665e51e84d,toloka_selected,37,False,внимательный,proximal_proximal_meton,250 252
f69fc9ef-172d-4973-96c7-29665e51e84d,toloka_selected,37,False,внимательный,proximal_proximal_meton,256 257 251 253 254 255
f69fc9ef-172d-4973-96c7-29665e51e84d,toloka_selected,12,False,железный,proximal_meton,80 83 84 85 86
f69fc9ef-172d-4973-96c7-29665e51e84d,toloka_selected,12,False,железный,proximal_meton,81 82 87
f69fc9ef-172d-4973-96c7-29665e51e84d,toloka_selected,27,False,грустный,proximal_distal_meton,176 177 179 181 182
f69fc9ef-172d-4973-96c7-29665e51e84d,toloka_selected,27,False,грустный,proximal_distal_meton,178 180 175
f69fc9ef-172d-4973-96c7-29665e51e84d,toloka_selected,21,False,свинцовый,distal_meton,138 135
f69fc9ef-172d-4973-96c7-29665e51e84d,toloka_selected,21,False,свинцовый,distal_meton,136 137 134
f69fc9ef-172d-4973-96c7-29665e51e84d,toloka_selected,34,False,добродушный,proximal_proximal_meton,228 229 230 231 232 233 234
6947f205-c691-47dc-bb7f-ee9dc1bee939,toloka_selected,1,False,злой,proximal_meton,1 4 7
6947f205-c691-47dc-bb7f-ee9dc1bee939,toloka_selected,1,False,злой,proximal_meton,8 2 5
6947f205-c691-47dc-bb7f-ee9dc1bee939,toloka_selected,1,False,злой,proximal_meton,3 6
6947f205-c691-47dc-bb7f-ee9dc1bee939,toloka_selected,11,False,деликатный,proximal_meton,76 78 79
6947f205-c691-47dc-bb7f-ee9dc1bee939,toloka_selected,11,False,деликатный,proximal_meton,73 75
6947f205-c691-47dc-bb7f-ee9dc1bee939,toloka_selected,11,False,деликатный,proximal_meton,74 77
6947f205-c691-47dc-bb7f-ee9dc1bee939,toloka_selected,43,False,смелый,proximal_proximal_meton,296 299
6947f205-c691-47dc-bb7f-ee9dc1bee939,toloka_selected,43,False,смелый,proximal_proximal_meton,297 295
6947f205-c691-47dc-bb7f-ee9dc1bee939,toloka_selected,43,False,смелый,proximal_proximal_meton,298 294
6947f205-c691-47dc-bb7f-ee9dc1bee939,toloka_selected,28,False,задорный,proximal_distal_meton,184 188
6947f205-c691-47dc-bb7f-ee9dc1bee939,toloka_selected,28,False,задорный,proximal_distal_meton,183
6947f205-c691-47dc-bb7f-ee9dc1bee939,toloka_selected,28,False,задорный,proximal_distal_meton,185 187
6947f205-c691-47dc-bb7f-ee9dc1bee939,toloka_selected,28,False,задорный,proximal_distal_meton,186 189
6947f205-c691-47dc-bb7f-ee9dc1bee939,toloka_selected,26,False,нервный,proximal_distal_meton,169 174
6947f205-c691-47dc-bb7f-ee9dc1bee939,toloka_selected,26,False,нервный,proximal_distal_meton,168 172
6947f205-c691-47dc-bb7f-ee9dc1bee939,toloka_selected,26,False,нервный,proximal_distal_meton,173 167
6947f205-c691-47dc-bb7f-ee9dc1bee939,toloka_selected,26,False,нервный,proximal_distal_meton,170 171
6947f205-c691-47dc-bb7f-ee9dc1bee939,toloka_selected,21,False,свинцовый,distal_meton,138 135
6947f205-c691-47dc-bb7f-ee9dc1bee939,toloka_selected,21,False,свинцовый,distal_meton,136 137 134
6947f205-c691-47dc-bb7f-ee9dc1bee939,toloka_selected,20,False,сахарный,distal_meton,132
6947f205-c691-47dc-bb7f-ee9dc1bee939,toloka_selected,20,False,сахарный,distal_meton,131 133
6947f205-c691-47dc-bb7f-ee9dc1bee939,toloka_selected,20,False,сахарный,distal_meton,130
c42f7108-9e19-4047-8b50-3d84a76f1240,toloka_selected,37,False,внимательный,proximal_proximal_meton,251 254
c42f7108-9e19-4047-8b50-3d84a76f1240,toloka_selected,37,False,внимательный,proximal_proximal_meton,256 257 250 252 253 255
c42f7108-9e19-4047-8b50-3d84a76f1240,toloka_selected,13,False,сонный,distal_meton,88 90 94
c42f7108-9e19-4047-8b50-3d84a76f1240,toloka_selected,13,False,сонный,distal_meton,89 91 92 93
c42f7108-9e19-4047-8b50-3d84a76f1240,toloka_selected,26,False,нервный,proximal_distal_meton,168 172
c42f7108-9e19-4047-8b50-3d84a76f1240,toloka_selected,26,False,нервный,proximal_distal_meton,174
c42f7108-9e19-4047-8b50-3d84a76f1240,toloka_selected,26,False,нервный,proximal_distal_meton,167 169 170 171 173
c42f7108-9e19-4047-8b50-3d84a76f1240,toloka_selected,35,False,лживый,proximal_proximal_meton,238 239
c42f7108-9e19-4047-8b50-3d84a76f1240,toloka_selected,35,False,лживый,proximal_proximal_meton,235 236 237 240 241 242
c42f7108-9e19-4047-8b50-3d84a76f1240,toloka_selected,29,False,унылый,proximal_distal_meton,192 190 191
c42f7108-9e19-4047-8b50-3d84a76f1240,toloka_selected,29,False,унылый,proximal_distal_meton,193 194 195 196 197 198
c42f7108-9e19-4047-8b50-3d84a76f1240,toloka_selected,10,False,сумасшедший,proximal_meton,66 67 70 71 72
c42f7108-9e19-4047-8b50-3d84a76f1240,toloka_selected,10,False,сумасшедший,proximal_meton,68 69
c42f7108-9e19-4047-8b50-3d84a76f1240,toloka_selected,32,False,голодный,proximal_distal_meton,216 218 215
c42f7108-9e19-4047-8b50-3d84a76f1240,toloka_selected,32,False,голодный,proximal_distal_meton,217 213 214
1ef972ed-cc71-4ceb-9a92-832524f7308b,social,32,False,голодный,proximal_distal_meton,217 214
1ef972ed-cc71-4ceb-9a92-832524f7308b,social,32,False,голодный,proximal_distal_meton,213 215
1ef972ed-cc71-4ceb-9a92-832524f7308b,social,32,False,голодный,proximal_distal_meton,216 218
1ef972ed-cc71-4ceb-9a92-832524f7308b,social,20,False,сахарный,distal_meton,130 131
1ef972ed-cc71-4ceb-9a92-832524f7308b,social,20,False,сахарный,distal_meton,132
1ef972ed-cc71-4ceb-9a92-832524f7308b,social,20,False,сахарный,distal_meton,133
1ef972ed-cc71-4ceb-9a92-832524f7308b,social,36,False,наглый,proximal_proximal_meton,248 249 247
1ef972ed-cc71-4ceb-9a92-832524f7308b,social,36,False,наглый,proximal_proximal_meton,243 244 245 246
1ef972ed-cc71-4ceb-9a92-832524f7308b,social,9,False,агрессивный,proximal_meton,65 60 62 63
1ef972ed-cc71-4ceb-9a92-832524f7308b,social,9,False,агрессивный,proximal_meton,64 59 61
1ef972ed-cc71-4ceb-9a92-832524f7308b,social,34,False,добродушный,proximal_proximal_meton,234 228 229
1ef972ed-cc71-4ceb-9a92-832524f7308b,social,34,False,добродушный,proximal_proximal_meton,232 233 230 231
1ef972ed-cc71-4ceb-9a92-832524f7308b,social,15,False,веселый,distal_meton,105 107 108 103
1ef972ed-cc71-4ceb-9a92-832524f7308b,social,15,False,веселый,distal_meton,106
1ef972ed-cc71-4ceb-9a92-832524f7308b,social,15,False,веселый,distal_meton,104 102
1ef972ed-cc71-4ceb-9a92-832524f7308b,social,37,False,внимательный,proximal_proximal_meton,250 252
1ef972ed-cc71-4ceb-9a92-832524f7308b,social,37,False,внимательный,proximal_proximal_meton,251 254
1ef972ed-cc71-4ceb-9a92-832524f7308b,social,37,False,внимательный,proximal_proximal_meton,256 253 255
1ef972ed-cc71-4ceb-9a92-832524f7308b,social,37,False,внимательный,proximal_proximal_meton,257
410cf016-ffa9-49e2-89ad-3ff0cb137b53,social,37,False,внимательный,proximal_proximal_meton,256 257 250 253 255
410cf016-ffa9-49e2-89ad-3ff0cb137b53,social,37,False,внимательный,proximal_proximal_meton,251 252 254
410cf016-ffa9-49e2-89ad-3ff0cb137b53,social,28,False,задорный,proximal_distal_meton,183 184 185 186 187 188 189
410cf016-ffa9-49e2-89ad-3ff0cb137b53,social,24,False,беззаботный,proximal_distal_meton,151 152 153 154 155 156 157 158 159
410cf016-ffa9-49e2-89ad-3ff0cb137b53,social,19,False,холодный,distal_meton,129 124 126 127
410cf016-ffa9-49e2-89ad-3ff0cb137b53,social,19,False,холодный,distal_meton,128
410cf016-ffa9-49e2-89ad-3ff0cb137b53,social,19,False,холодный,distal_meton,125
410cf016-ffa9-49e2-89ad-3ff0cb137b53,social,36,False,наглый,proximal_proximal_meton,243 244 245 246 247 248 249
410cf016-ffa9-49e2-89ad-3ff0cb137b53,social,18,False,мертвый,distal_meton,120 122 119
410cf016-ffa9-49e2-89ad-3ff0cb137b53,social,18,False,мертвый,distal_meton,116 117 118 121 123
410cf016-ffa9-49e2-89ad-3ff0cb137b53,social,34,False,добродушный,proximal_proximal_meton,228 229 230 231 232 233 234
ee876bba-d97d-431f-81a0-662572deaca4,toloka_selected,3,False,крикливый,proximal_meton,18 19 21 22 24
ee876bba-d97d-431f-81a0-662572deaca4,toloka_selected,3,False,крикливый,proximal_meton,20 23
ee876bba-d97d-431f-81a0-662572deaca4,toloka_selected,20,False,сахарный,distal_meton,132
ee876bba-d97d-431f-81a0-662572deaca4,toloka_selected,20,False,сахарный,distal_meton,130
ee876bba-d97d-431f-81a0-662572deaca4,toloka_selected,20,False,сахарный,distal_meton,131 133
ee876bba-d97d-431f-81a0-662572deaca4,toloka_selected,24,False,беззаботный,proximal_distal_meton,153 156 157
ee876bba-d97d-431f-81a0-662572deaca4,toloka_selected,24,False,беззаботный,proximal_distal_meton,151 155 159
ee876bba-d97d-431f-81a0-662572deaca4,toloka_selected,24,False,беззаботный,proximal_distal_meton,152 154 158
ee876bba-d97d-431f-81a0-662572deaca4,toloka_selected,42,False,робкий,proximal_proximal_meton,289 291 292 293
ee876bba-d97d-431f-81a0-662572deaca4,toloka_selected,42,False,робкий,proximal_proximal_meton,288 290
ee876bba-d97d-431f-81a0-662572deaca4,toloka_selected,21,False,свинцовый,distal_meton,136 137 134
ee876bba-d97d-431f-81a0-662572deaca4,toloka_selected,21,False,свинцовый,distal_meton,138 135
ee876bba-d97d-431f-81a0-662572deaca4,toloka_selected,25,False,пьяный,proximal_distal_meton,160 166
ee876bba-d97d-431f-81a0-662572deaca4,toloka_selected,25,False,пьяный,proximal_distal_meton,161 162 163 164 165
ee876bba-d97d-431f-81a0-662572deaca4,toloka_selected,1,False,злой,proximal_meton,1 3 4 6 7
ee876bba-d97d-431f-81a0-662572deaca4,toloka_selected,1,False,злой,proximal_meton,8 2 5
3714068d-c36f-43c3-b078-a2cc5ecc97fe,toloka_selected,25,False,пьяный,proximal_distal_meton,161 162 163 164 165
3714068d-c36f-43c3-b078-a2cc5ecc97fe,toloka_selected,25,False,пьяный,proximal_distal_meton,160 166
3714068d-c36f-43c3-b078-a2cc5ecc97fe,toloka_selected,15,False,веселый,distal_meton,105 107 108
3714068d-c36f-43c3-b078-a2cc5ecc97fe,toloka_selected,15,False,веселый,distal_meton,104 106 102 103
3714068d-c36f-43c3-b078-a2cc5ecc97fe,toloka_selected,41,False,уверенный,proximal_proximal_meton,283 284
3714068d-c36f-43c3-b078-a2cc5ecc97fe,toloka_selected,41,False,уверенный,proximal_proximal_meton,281 282 285 286 287
3714068d-c36f-43c3-b078-a2cc5ecc97fe,toloka_selected,5,False,трезвый,proximal_meton,34 37 38
3714068d-c36f-43c3-b078-a2cc5ecc97fe,toloka_selected,5,False,трезвый,proximal_meton,32 33 35 36
3714068d-c36f-43c3-b078-a2cc5ecc97fe,toloka_selected,22,False,молочный,distal_meton,139 141
3714068d-c36f-43c3-b078-a2cc5ecc97fe,toloka_selected,22,False,молочный,distal_meton,140 142 143
3714068d-c36f-43c3-b078-a2cc5ecc97fe,toloka_selected,29,False,унылый,proximal_distal_meton,194 195 197
3714068d-c36f-43c3-b078-a2cc5ecc97fe,toloka_selected,29,False,унылый,proximal_distal_meton,193 196 198
3714068d-c36f-43c3-b078-a2cc5ecc97fe,toloka_selected,29,False,унылый,proximal_distal_meton,192 190 191
f9953489-e572-4ddf-b7ad-d2924e00fde2,toloka_selected,1,False,злой,proximal_meton,3 6
f9953489-e572-4ddf-b7ad-d2924e00fde2,toloka_selected,1,False,злой,proximal_meton,1 4 7
f9953489-e572-4ddf-b7ad-d2924e00fde2,toloka_selected,1,False,злой,proximal_meton,8 2 5
f9953489-e572-4ddf-b7ad-d2924e00fde2,toloka_selected,29,False,унылый,proximal_distal_meton,193 196 198
f9953489-e572-4ddf-b7ad-d2924e00fde2,toloka_selected,29,False,унылый,proximal_distal_meton,192 190 191
f9953489-e572-4ddf-b7ad-d2924e00fde2,toloka_selected,29,False,унылый,proximal_distal_meton,194 195 197
f9953489-e572-4ddf-b7ad-d2924e00fde2,toloka_selected,40,False,глупый,proximal_proximal_meton,274 278
f9953489-e572-4ddf-b7ad-d2924e00fde2,toloka_selected,40,False,глупый,proximal_proximal_meton,275 276 277
f9953489-e572-4ddf-b7ad-d2924e00fde2,toloka_selected,40,False,глупый,proximal_proximal_meton,280 279
f9953489-e572-4ddf-b7ad-d2924e00fde2,toloka_selected,22,False,молочный,distal_meton,139 141
f9953489-e572-4ddf-b7ad-d2924e00fde2,toloka_selected,22,False,молочный,distal_meton,140 142 143
f9953489-e572-4ddf-b7ad-d2924e00fde2,toloka_selected,19,False,холодный,distal_meton,128 125
f9953489-e572-4ddf-b7ad-d2924e00fde2,toloka_selected,19,False,холодный,distal_meton,129 124 126 127
f9953489-e572-4ddf-b7ad-d2924e00fde2,toloka_selected,20,False,сахарный,distal_meton,130 131 133
f9953489-e572-4ddf-b7ad-d2924e00fde2,toloka_selected,20,False,сахарный,distal_meton,132
f9953489-e572-4ddf-b7ad-d2924e00fde2,toloka_selected,21,False,свинцовый,distal_meton,138 135
f9953489-e572-4ddf-b7ad-d2924e00fde2,toloka_selected,21,False,свинцовый,distal_meton,136 137 134
7459ca1a-bb7d-4802-ab2d-55926fae8874,toloka_selected,12,False,железный,proximal_meton,83 84
7459ca1a-bb7d-4802-ab2d-55926fae8874,toloka_selected,12,False,железный,proximal_meton,80 85 86
7459ca1a-bb7d-4802-ab2d-55926fae8874,toloka_selected,12,False,железный,proximal_meton,81 82 87
7459ca1a-bb7d-4802-ab2d-55926fae8874,toloka_selected,19,False,холодный,distal_meton,129 124 126 127
7459ca1a-bb7d-4802-ab2d-55926fae8874,toloka_selected,19,False,холодный,distal_meton,128 125
7459ca1a-bb7d-4802-ab2d-55926fae8874,toloka_selected,31,False,беспокойный,proximal_distal_meton,209 206
7459ca1a-bb7d-4802-ab2d-55926fae8874,toloka_selected,31,False,беспокойный,proximal_distal_meton,205 207
7459ca1a-bb7d-4802-ab2d-55926fae8874,toloka_selected,31,False,беспокойный,proximal_distal_meton,208 210
7459ca1a-bb7d-4802-ab2d-55926fae8874,toloka_selected,31,False,беспокойный,proximal_distal_meton,211 212
7459ca1a-bb7d-4802-ab2d-55926fae8874,toloka_selected,23,False,солнечный,distal_meton,146
7459ca1a-bb7d-4802-ab2d-55926fae8874,toloka_selected,23,False,солнечный,distal_meton,148
7459ca1a-bb7d-4802-ab2d-55926fae8874,toloka_selected,23,False,солнечный,distal_meton,144 145 147 149 150
7459ca1a-bb7d-4802-ab2d-55926fae8874,toloka_selected,7,False,умный,proximal_meton,49 50 46
7459ca1a-bb7d-4802-ab2d-55926fae8874,toloka_selected,7,False,умный,proximal_meton,51 52 45
7459ca1a-bb7d-4802-ab2d-55926fae8874,toloka_selected,7,False,умный,proximal_meton,48 47
7459ca1a-bb7d-4802-ab2d-55926fae8874,toloka_selected,11,False,деликатный,proximal_meton,77
7459ca1a-bb7d-4802-ab2d-55926fae8874,toloka_selected,11,False,деликатный,proximal_meton,73 75
7459ca1a-bb7d-4802-ab2d-55926fae8874,toloka_selected,11,False,деликатный,proximal_meton,74 76 78 79
7459ca1a-bb7d-4802-ab2d-55926fae8874,toloka_selected,20,False,сахарный,distal_meton,133
7459ca1a-bb7d-4802-ab2d-55926fae8874,toloka_selected,20,False,сахарный,distal_meton,132
7459ca1a-bb7d-4802-ab2d-55926fae8874,toloka_selected,20,False,сахарный,distal_meton,131
7459ca1a-bb7d-4802-ab2d-55926fae8874,toloka_selected,20,False,сахарный,distal_meton,130
c3e0988b-6bfb-431d-91c9-dd94dea3df8f,toloka_selected,37,False,внимательный,proximal_proximal_meton,256 257 251 254
c3e0988b-6bfb-431d-91c9-dd94dea3df8f,toloka_selected,37,False,внимательный,proximal_proximal_meton,250 252 253 255
c3e0988b-6bfb-431d-91c9-dd94dea3df8f,toloka_selected,7,False,умный,proximal_meton,50 45 46
c3e0988b-6bfb-431d-91c9-dd94dea3df8f,toloka_selected,7,False,умный,proximal_meton,47 48 49 51 52
c3e0988b-6bfb-431d-91c9-dd94dea3df8f,toloka_selected,22,False,молочный,distal_meton,140 142
c3e0988b-6bfb-431d-91c9-dd94dea3df8f,toloka_selected,22,False,молочный,distal_meton,139 141 143
c3e0988b-6bfb-431d-91c9-dd94dea3df8f,toloka_selected,18,False,мертвый,distal_meton,121 116 118
c3e0988b-6bfb-431d-91c9-dd94dea3df8f,toloka_selected,18,False,мертвый,distal_meton,117 119 120 122 123
c3e0988b-6bfb-431d-91c9-dd94dea3df8f,toloka_selected,30,False,любопытный,proximal_distal_meton,203 199
c3e0988b-6bfb-431d-91c9-dd94dea3df8f,toloka_selected,30,False,любопытный,proximal_distal_meton,200 201 202 204
c3e0988b-6bfb-431d-91c9-dd94dea3df8f,toloka_selected,20,False,сахарный,distal_meton,130
c3e0988b-6bfb-431d-91c9-dd94dea3df8f,toloka_selected,20,False,сахарный,distal_meton,131 133
c3e0988b-6bfb-431d-91c9-dd94dea3df8f,toloka_selected,20,False,сахарный,distal_meton,132
c3e0988b-6bfb-431d-91c9-dd94dea3df8f,toloka_selected,31,False,беспокойный,proximal_distal_meton,211 212 206
c3e0988b-6bfb-431d-91c9-dd94dea3df8f,toloka_selected,31,False,беспокойный,proximal_distal_meton,209 205 207
c3e0988b-6bfb-431d-91c9-dd94dea3df8f,toloka_selected,31,False,беспокойный,proximal_distal_meton,208 210
f3de2653-1451-45c1-b91a-984e0e7455fa,toloka_selected,7,False,умный,proximal_meton,48 47
f3de2653-1451-45c1-b91a-984e0e7455fa,toloka_selected,7,False,умный,proximal_meton,45 46 49 50 51 52
f3de2653-1451-45c1-b91a-984e0e7455fa,toloka_selected,30,False,любопытный,proximal_distal_meton,200 201 202 204
f3de2653-1451-45c1-b91a-984e0e7455fa,toloka_selected,30,False,любопытный,proximal_distal_meton,203 199
f3de2653-1451-45c1-b91a-984e0e7455fa,toloka_selected,20,False,сахарный,distal_meton,130 131 133
f3de2653-1451-45c1-b91a-984e0e7455fa,toloka_selected,20,False,сахарный,distal_meton,132
f3de2653-1451-45c1-b91a-984e0e7455fa,toloka_selected,29,False,унылый,proximal_distal_meton,192 193 195 196 198 190 191
f3de2653-1451-45c1-b91a-984e0e7455fa,toloka_selected,29,False,унылый,proximal_distal_meton,194 197
f3de2653-1451-45c1-b91a-984e0e7455fa,toloka_selected,39,False,ленивый,proximal_proximal_meton,267 268 269 271 273
f3de2653-1451-45c1-b91a-984e0e7455fa,toloka_selected,39,False,ленивый,proximal_proximal_meton,272 266 270
f3de2653-1451-45c1-b91a-984e0e7455fa,toloka_selected,23,False,солнечный,distal_meton,144 145 147 149 150
f3de2653-1451-45c1-b91a-984e0e7455fa,toloka_selected,23,False,солнечный,distal_meton,146 148
f3de2653-1451-45c1-b91a-984e0e7455fa,toloka_selected,25,False,пьяный,proximal_distal_meton,160 161 162 163 164 165 166
5364afda-226d-49f6-9c7b-6ce2eb93ba36,toloka_selected,12,False,железный,proximal_meton,87
5364afda-226d-49f6-9c7b-6ce2eb93ba36,toloka_selected,12,False,железный,proximal_meton,84
5364afda-226d-49f6-9c7b-6ce2eb93ba36,toloka_selected,12,False,железный,proximal_meton,85
5364afda-226d-49f6-9c7b-6ce2eb93ba36,toloka_selected,12,False,железный,proximal_meton,83
5364afda-226d-49f6-9c7b-6ce2eb93ba36,toloka_selected,12,False,железный,proximal_meton,82
5364afda-226d-49f6-9c7b-6ce2eb93ba36,toloka_selected,12,False,железный,proximal_meton,80
5364afda-226d-49f6-9c7b-6ce2eb93ba36,toloka_selected,12,False,железный,proximal_meton,86
5364afda-226d-49f6-9c7b-6ce2eb93ba36,toloka_selected,12,False,железный,proximal_meton,81
5364afda-226d-49f6-9c7b-6ce2eb93ba36,toloka_selected,22,False,молочный,distal_meton,140
5364afda-226d-49f6-9c7b-6ce2eb93ba36,toloka_selected,22,False,молочный,distal_meton,142
5364afda-226d-49f6-9c7b-6ce2eb93ba36,toloka_selected,22,False,молочный,distal_meton,141
5364afda-226d-49f6-9c7b-6ce2eb93ba36,toloka_selected,22,False,молочный,distal_meton,139
5364afda-226d-49f6-9c7b-6ce2eb93ba36,toloka_selected,22,False,молочный,distal_meton,143
5364afda-226d-49f6-9c7b-6ce2eb93ba36,toloka_selected,23,False,солнечный,distal_meton,144
5364afda-226d-49f6-9c7b-6ce2eb93ba36,toloka_selected,23,False,солнечный,distal_meton,149
5364afda-226d-49f6-9c7b-6ce2eb93ba36,toloka_selected,23,False,солнечный,distal_meton,146
5364afda-226d-49f6-9c7b-6ce2eb93ba36,toloka_selected,23,False,солнечный,distal_meton,147
5364afda-226d-49f6-9c7b-6ce2eb93ba36,toloka_selected,23,False,солнечный,distal_meton,148
5364afda-226d-49f6-9c7b-6ce2eb93ba36,toloka_selected,23,False,солнечный,distal_meton,145
5364afda-226d-49f6-9c7b-6ce2eb93ba36,toloka_selected,23,False,солнечный,distal_meton,150
5364afda-226d-49f6-9c7b-6ce2eb93ba36,toloka_selected,25,False,пьяный,proximal_distal_meton,161
5364afda-226d-49f6-9c7b-6ce2eb93ba36,toloka_selected,25,False,пьяный,proximal_distal_meton,162
5364afda-226d-49f6-9c7b-6ce2eb93ba36,toloka_selected,25,False,пьяный,proximal_distal_meton,166
5364afda-226d-49f6-9c7b-6ce2eb93ba36,toloka_selected,25,False,пьяный,proximal_distal_meton,165
5364afda-226d-49f6-9c7b-6ce2eb93ba36,toloka_selected,25,False,пьяный,proximal_distal_meton,160
5364afda-226d-49f6-9c7b-6ce2eb93ba36,toloka_selected,25,False,пьяный,proximal_distal_meton,164
5364afda-226d-49f6-9c7b-6ce2eb93ba36,toloka_selected,25,False,пьяный,proximal_distal_meton,163
5364afda-226d-49f6-9c7b-6ce2eb93ba36,toloka_selected,24,False,беззаботный,proximal_distal_meton,152
5364afda-226d-49f6-9c7b-6ce2eb93ba36,toloka_selected,24,False,беззаботный,proximal_distal_meton,151
5364afda-226d-49f6-9c7b-6ce2eb93ba36,toloka_selected,24,False,беззаботный,proximal_distal_meton,157
5364afda-226d-49f6-9c7b-6ce2eb93ba36,toloka_selected,24,False,беззаботный,proximal_distal_meton,154
5364afda-226d-49f6-9c7b-6ce2eb93ba36,toloka_selected,24,False,беззаботный,proximal_distal_meton,155
5364afda-226d-49f6-9c7b-6ce2eb93ba36,toloka_selected,24,False,беззаботный,proximal_distal_meton,153
5364afda-226d-49f6-9c7b-6ce2eb93ba36,toloka_selected,24,False,беззаботный,proximal_distal_meton,158
5364afda-226d-49f6-9c7b-6ce2eb93ba36,toloka_selected,24,False,беззаботный,proximal_distal_meton,159
5364afda-226d-49f6-9c7b-6ce2eb93ba36,toloka_selected,24,False,беззаботный,proximal_distal_meton,156
5364afda-226d-49f6-9c7b-6ce2eb93ba36,toloka_selected,34,False,добродушный,proximal_proximal_meton,231
5364afda-226d-49f6-9c7b-6ce2eb93ba36,toloka_selected,34,False,добродушный,proximal_proximal_meton,234
5364afda-226d-49f6-9c7b-6ce2eb93ba36,toloka_selected,34,False,добродушный,proximal_proximal_meton,233
5364afda-226d-49f6-9c7b-6ce2eb93ba36,toloka_selected,34,False,добродушный,proximal_proximal_meton,232
5364afda-226d-49f6-9c7b-6ce2eb93ba36,toloka_selected,34,False,добродушный,proximal_proximal_meton,230
5364afda-226d-49f6-9c7b-6ce2eb93ba36,toloka_selected,34,False,добродушный,proximal_proximal_meton,229
5364afda-226d-49f6-9c7b-6ce2eb93ba36,toloka_selected,34,False,добродушный,proximal_proximal_meton,228
5364afda-226d-49f6-9c7b-6ce2eb93ba36,toloka_selected,20,False,сахарный,distal_meton,132
5364afda-226d-49f6-9c7b-6ce2eb93ba36,toloka_selected,20,False,сахарный,distal_meton,133
5364afda-226d-49f6-9c7b-6ce2eb93ba36,toloka_selected,20,False,сахарный,distal_meton,130
5364afda-226d-49f6-9c7b-6ce2eb93ba36,toloka_selected,20,False,сахарный,distal_meton,131
9149795f-c4d3-4e62-ba6d-037bb6a08a68,toloka_selected,29,False,унылый,proximal_distal_meton,192 193 190 191
